"url","user","data","ulasan","tanggapan","histori"
"https://play-lh.googleusercontent.com/a/ACg8ocK-EmZF4HZzZU1ABZwlUPZQ1Q6M4pCwRSFJFaJricXNbp56cw=s32-rw-mo","Rafiun Silaen","22 Desember 2025","game nya sangat tidak asik, sistem game nya nggak adil. tidak memikirkan perasaan pemain. misalnya: memberikan loos streak yg sangat banyak. sehingga banyak pemain yg setres. kami bermain game untuk menghilangkan setres bukan untuk menambah setres,jadi tolong di perbaiki sistem nya","308 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVCc5xIluN3pm7wi6VhFqDTa8EbmvUUBviXld2rPw2_QOT9qGqF=s32-rw","Muhammad Rizqy Ackrmn","22 Desember 2025","Untuk game nya sangat seru dan bagus, grafiknya oke dan Hero heronya bagus. Tetapi, untuk saat ini cuman bisa kasih bintang 4. Tolong untuk sistem matchmaking pertemukan dengan tim yang waras dan untuk jaringan juga diperbaiki karena sering sekali lag saat jalannya pertandingan padahal tidak ada masalah sama sekali pada jaringannya.","143 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKVSEc6DQPFvgneDJcq-y93kOjvholpq4jn7m6iF961yiVV6g=s32-rw-mo","Revan Suherla","23 Desember 2025","game nya udah bagus tapi kalo push rank timnya pada bot semua kok bisa?, aku nanya ,tolong perbaiki bukan hanya di baca dan di biarin kaya gini,bukan hanya saya yang kayak gini.kalo dibiarin nanti ranknya tetap itu itu aja gak naik gak turun.kalo dibiarin terus bisa membuang waktu sia sia.jadi tolong perbaiki ,jangan dibiarin.","96 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWb3vAZWVYBXkkn52Kab3FglhHS6LczVoUlp_oZvq4k49LAe52b=s32-rw","Psycho Geneticha","11 Desember 2025","Semenjak pembaruan UI baru MLBB terasa sangat berat dan latency. Setiap tombol menjadi slow respon atau delay. Bermain game menjadi tidak optimal dan bahkan ketika lag hero jalan terus lurus sehingga mati diwilayah musuh. tidak seperti sebelumnya jika lag hero berhenti di tempat. Kemudian saat draft pick, ingin mengubah talent, emblem dan build sangat lag tidak peduli internetnya lancar atau tidak tetap saja lag pada saat itu. Padahal internetnya lancar dan HP speknya mumpuni ""POCO M4 Pro"".","501 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKefJIb4HB39OFj8rU0GnLU_Be1gE_6SfuWbSbic65U0BSNDQ=s32-rw-mo","Haikal Ardian","19 Desember 2025","main terus tapi kalah banyak gara gara ketemu pemain pro jadi kena dark sistem dan apalagi kadang kadang afk lah toxic lah, tolong lah kalo mau solo push seharusnya yg setara kek saya masih pemula ya kasih lah yang sama bukan nya ketemu tim beban sama tim musuh jago, berharap lebih baik lagi bukannya tambah masalah, kalo sampai ga ada keadilan demo aja sekalian moonton","273 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjWHkLGIK-fOr8XZMYknbg__zHqkZJbGYCWq8gaxF9_2pPQAqyU=s32-rw","SORRAF LA NAHRAF","24 Desember 2025","Game yang sangat tidak adil,karena matchmaking mempertemukan saya dengan player yang baru bermain dengan high tier nya mungkin paling tinggi legend.sementara tim lawan high tier nya bisa honor,glory bahkan immortal.menurut saya ini sangat tidak adil,setidaknya sistem mempertemukan tim dengan high tier yang sama jadi permainan seimbang.dan juga masalah jaringan,ketika jalan biasa bagus,tapi ketika war ngelag nya super super parah sampai delay semua skill nya.jadi 2 hal ini yang harus diperbaiki","59 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjUvaFa45evAtieOCqyf0smwSLSzvF1J1yv3jPzk8b2gSiYhGX8=s32-rw","Muhammad Naufal","23 Desember 2025","lagi dan lagi masalah di jaringan dan matching, jujur aku kecewa sih dan bukan untuk merendahkan tapi memang gak sesuai untuk orang orang yang didapat dari matching nya, dan harus digaris bawahi bahwa ini adalah game moba 5v5 yang artinya 5 player melawan 5 player dan kebanyakan ketika aku bermain itu tidak sesuai dengan 5v5 tadi, kalo bisa diperbaiki secepatnya karena memang merugikan, kebetulan aku udah ""LOSE"" sebanyak 14x, jadi mohon segera diperbaiki, sekali lagi mohon izin dan terima kasih","184 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJcfIs0fYd6LsuTfxBjKjEkjhGI4U6_VhvvYx55mWOJYRadUA=s32-rw-mo","Saepullah","27 November 2025","Belakangan ini ping sering loncat, sering lag, sinyal tiba² ilang, bar sinyal cuma dapet 2 dari 4, kadang cuma 1, padahal setelah match kelar coba googling, buka facebook, instagram, lancar² aja, sinyal juga full bar 4G+ gak ada masalah apa² tapi pas maen ping loncat² gajelas.. Aneh","2.985 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJN4Bi82gN1w7Jf90S8TOzk6vZYgSBD-I0ncdF7wufutggdpQ=s32-rw-mo","Adam Cirebon","22 Desember 2025","Tolong perbaiki masalah bug jaringannya karena meresahkan semua orang yang main ml, saya juga mengalami bug tersebut penyebabnya adalah afk terus menerus padahal saya masih ada kuota 6 GB + hp Vivo y12 kurang apa itu, tapi pas saya main ""koneksi jaringan terputus"" apalah game gak jelas","49 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVcFvGMzPCNyNksO_eFOa51AoeV9iYhgcko-E3wPJe5bEmkDfEW=s32-rw","rosie sananta","23 Desember 2025","haduh game kacau, makin ke sini makin anj, 1. tiap maen ketemu team ampas sedangkan lawan jauh lebih jago dari kita 2. kenapa jaringan bagus di anggep lag, kacau 3. gitu gitu aja ga ada perubahan sama sekali 4. kalo buat drafpick tolong kasih yang setara jangan ada yang lebih jago dari kita atau lebih di bawah kita, SETARA.","100 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWzsNsabv135BIvXM7QIQV0GUSum2Ikl_gnWWsaf-AEf5bJwI0X=s32-rw","Rizky anugrah","14 Desember 2025","biasa saja, system terlalu sering tidak adil, bayangkan, lose streak sampai 12 kali, bagi player solo, game ini sangat sulit, musuh sebenarnya ada di tim kita sendiri, terasa 1 vs 9, mau kita jago, kalau tim kita saja macam bot, gak bisa bisa apa"" belum lagi solo dapat lawan mabar, saya akan merekomendasikan teman"" saya untuk berenti memainkan game ini...!","1.021 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjW4x5-ZWVV-4iTusVGRsyFk9RMAV0WnTCwwi9yTZzNjqNsxgxDV=s32-rw","Squidward 1098","19 Desember 2025","kalian hanya selalu memperbaiki, atau memberikan skin untuk dibeli agar mendapatkan uang, tidak dengan kenyamanan bermain para player, setiap bermain selalu mendapatkan team feeder, atau tidak sesuai dengan role masing masing, meskipun sudah memberikan feedback melalui hasil pertandingan, hasilnya sama saja, bahkan player terkait tidak diberikan hukuman. mungkin ini sebabnya game ini sepi peminat. sama ratakan kemampuan bermain yang sesuai pada setiap match. sia sia rasanya bermain.","180 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIQoahbG1CgSJwQ-49q62K5PiLKqEOC0ZDEabX9NOi3w-XMkw=s32-rw-mo","Aditya Rizky","22 Desember 2025","buruk banget,pas sinyal di cek sebelum mulai main bagus aja tuh,tapi pas lagi antri buat main,malah stuck katanya hilang sinyal,dan walhasil malah di bilang Afk,dan itu gak cuma sekali tapi berkali kali,stucknya cuma di antrean sebelum ke matcmaking,lama² kredit skorku jadi rusak dan gak bisa main rank karena dikira Afk mulu,tolonglah Montoon perbaiki masalah sinyal yang tiba² hilang saat akan matcmaking,soalnya mengganggu banget","202 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJqeHiGHNrnl8iCc5ZdSJCrN3RR9doLLvR-x7dqe2QW2VEraQ=s32-rw-mo","Zahra Uzumaki","23 Desember 2025","sungguh mengecewakan, dari segi sistem nya gk adil banget masa tim musuh pada jago² sedangkan tim sendiri kagak ada. terus di kasih lose strik mulu udah 3 kali main rank masih aja kalah kagak di kasih menang. apalagi masalah sinyal nya behh kurang ajar. di tengah² main langsung jelek sinyal nya, otomatis dong mati hero ku. Gua doa in kalo gini game terus kagak ada kemajuan"" semoga moonton bangkrut game nya"" mentingin event dari pada sistem game nya","170 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjU4RdAd764vojo1fEVzXklV918QMYXAZLmGGfFDxMWvDBttFv10=s32-rw","Andi Tangkah Batarah","21 Desember 2025","Sering dapat tim dark system, asli parah makin kesini makin konyol. Tolong lah moonton hargai lah kami sebagai player mu perbaiki semua , mulai dari rebutan lane, hal"" Kecil seperti itu, belum lagi kalau server down, keseringan","226 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjW4k49nQZVb9Hxti8D3Hcs7qm-W16HKbfDW9QRQ94uO0tjcNrc=s32-rw","Rhaka YT","24 Desember 2025","game bagus cuma kualitas jaringan dari dulu sampe sekarang ga pernah di benerin. ping hijau tapi ngeleg itu aneh... jangan di banyakin event terus tingkatkan kualitas sinyal. tahun depan bukannya rameh ini game bakal hilang . kalo sinyal terus begini ..","79 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocL-tw_niQ7QB7L5iuVkSjCpoxhLC8dCHg04bn6kvlNK2wxvIA=s32-rw-mo","Suly Ganesa","22 Desember 2025","sekarang malah + parah setiap x maen ngleg terus. patah2 ngepriz apalagi war + parah masuk dah ketinggalan level aneh dari semangat jadi males player ga bakalan bisa win selama tidak diperbaiki. di coba dulu event game nya ngeleg ga . ahh lebih baik di take down aja nih game ( nyebelin )","181 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjWDBz680XWeNj6VEi82uCf4PNs1B-9Q7tAUwsnLhUpbGLLxmDWd=s32-rw","Arpi Rizqie","25 Desember 2025","jujur entah kenapa ahir ahir ini mobile legends sering lag gak jelas padahal sinyal ku hijau, kadang juga sinyal nya merah padahal aku pake wifi loh apalagi pas reset season 39, wah musuh maupun tim ku pada ngelag semua gak bisa di gerakin dah ahirnya tim ku ada yg afk dan juga musuh sama aku gatau ini masalah server atau bug dan sebagainya jadi tolong perbaiki masalah ini🙏🙏🙏","55 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLpROutVbdmslKDrfyuyV9sBbqxbsRwIkYyDRvdke4umXlG3HQ=s32-rw-mo","Syamsul Arief","20 Desember 2025","setiap mau main ga bisa masuk pertandingan, padahal pertandingan nya udah ditemukan tapi ga bisa masuk. terus akun mlbb saya kena ban beberapa menit dari matching sama kredit skor nya turun , alasan nya karena tidak siap, lah gimana mau siap,masuk aja ga, padahal jaringan bagus. jadi tolong lah moonton kalo gini terus malah ngerugiin player nya","174 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjUhJ6ohpMudrfunul_rVTApPAHbnI1itEab1tuFRCM-atdSlb4d=s32-rw","Ananda Dwi","22 Desember 2025","Haloo min MLBB, sebelumnya mau kasih ulasan kalo gamenya udah cukup bagus seiring dari waktu ke waktu, mulai dari grafik, gameplay, event, dll dan mauu kasih masukan kalo untuk matchmaking ketika main solo mungkin lebih di seimbangin lagi karna terkadang main di high tier masih suka ketemu sama low tier yang notabene nya bener² baru main mlbb jadi menurutku ini jadi kurang balance. Selebihnya udah bagus dan semoga di next update bisa lebih improve lagi untuk MLBB, terima kasih!","1.116 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJOK7jDK-jtXX9YWdaYLT3jYGDBMh36CHM4_84cB4oq7aZi8A=s32-rw-mo","Frendy Putra","20 Desember 2025","gerak sendiri, ngatur ngatur, bikin susah main, dan ngga ada event kenapa kalo pemula ngga bisa liat event. tambahin fitur ngga pake tutorial lah lebih bagus Dude Theft Wars lebih bagus roblox. game jelek di hapus aja dari playstore. bagusan Honor of kind mode rank MB nya banyak lagi. banyak kekurangan. terus kenapa ngga boleh afk ada pertanyaan segala lagi kan bisa aja lagi sibuk jadi mainnya kepotong gara gara itu dong ada topup topup lagi jangan lah gitu pasti 2027 udah sepi game ini.","159 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocJbK1sIgkC3jcflqZRTBvImnJsLS4_mRJGsjMWLQxxq5IZLYw=s32-rw-mo","Gustiayu","17 November 2025","Jujur untuk event yang tersedia sudah sangat bagus, tapi untuk sistem match making bener-bener kacau, semua tim saya solo tapi kami dapat musuh yang satu squad, belum lagi sinyal dalam game yang sering merah, padahal aslinya lancar saja. Itu saja, saya harap kedepannya untuk diperbaiki lagi..","1.312 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJWnlST0e-b9oAyuM57kQAf1TQYSXcHQDUwjaoL_2S60PlDkw=s32-rw-mo","Aladi","23 Desember 2025","sistem matchmaking di game ini selalu tidak adil, mendapatkan tim yang kemampuan bermain nya jauh dibanding lawan, sehingga menyulitkan permainan dan ekosistem game didalamnya, tolong MONTON untuk kedepannya perbaiki sistem matchmaking agar saat bermain tidak menjadi ODGJ SEKIAN TERIMAKASIH","43 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocI6reM_K3WkFbyXiXCR267wq50-ojoH0g4Bpnq0854mI6ElNw=s32-rw-mo","Absssallof Absssallof","18 Desember 2025","saya mengasihi bintang 1 karena terjadi lek parah saat bermain game saat saya liat ke jaringan masih hijau padal ini saya Makai wifi Lo yang biasanya sinyal nya lancar tidak ada masalah giliran update sinyal nya malah merah tolong ya monton sebisa nya benerin sinyal nya seperti biasanya","197 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocIKSaBCAA4bfcn_YRSZOtcHyvx-mfTdECBZ3UpxPjnl5CGlZQ=s32-rw-mo","Abdillah E.P.","19 November 2025","di tes ping sinyal bagus, di lobby juga bagus hijau, tapi sekali setiap udah masuk pertandingan MRO tidak bisa gerak dan sinyal menjadi merah mendadak, padahal buka aplikasi lain lancar lancar saja, ini playernya atau servernya yang tidak konsisten! kalau mau beri hukum afk tolong perbaiki dulu servernya, jangan asal mengurangi kredit score player, kalau sinyal memang jelek di tes ping seharusnya merah dari awal biar tidak dimainkan, bukan sudah masuk di pertandingan. game bukanya buat hepy😆😠","1.161 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjURuWrKxSsRu_fJCqz7guH6tNCwuNTCGIrqDzSbsqflqlMN6ug=s32-rw","kemplow wes","23 Desember 2025","game bug frame lag patah patah ,sinyal masih hijau bagus hero gak mau gerak aneh. versi pembaruan server gak di jeda. malah di barengin semua. akhirnya pas main terasa banget bug'nya.. terkadang hero lari entah kemana, terkadang damage hero bug gak masuk. aneh banget versi yang sekarang.","31 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLHwCi9M1_Tqs8ooC6yUQ2eXfq2ea04PfJg7MLAdW474yHuoA=s32-rw-mo","nabila yustina","26 Desember 2025","game ini sebenarnya seru bangett, cumannn masalah nya di bug. tiap login ditngah pertandingan, pas lagi seru²nya main selalu ngelag parah, dan juga suka dapat tim yg gamau kerja sama, semoga kedepannya diperbaiki masalah server nya, biar gak ngelag terus","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJ40gIoKCBHz-fv7QqRP5MNlcBexQUZWBxro_CY9pbpBswPpg=s32-rw-mo","Ata Okeh","24 Desember 2025","masalah nya masih sama kalau gak PING jelek ya di kasih tim bot/troll dan musuhnya montoon itu sendiri. udah banyak saya riset punya akun banyak dan yg paling enak itu di renk di bawah GM lancar jaya tanpa embel embel PING jelek mau di kasih tim bott juga kalau PING nya bagus ya ayo gak takut, masalah nya di kasih tim bot di kasih PING jelek pula kan lawak.","28 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUA1u76F1HkCDlAJifsYvqGeN4woseAycwSQS4TRuJ3R1Ifo2nn=s32-rw","Risky abdullah.","24 Desember 2025","gamenya gjls . bisa bisa nya solo awal season ketemu team epic 5 . sedangkan main di tier legend . musuh pada legend 1 . game serasa main judi . kenapa begitu ?? ya karna menang kalah di team yang ga jls . harusnya ada kebijakan tier tier itu sesuai sama tier masing masing . saran jangan cuma mikirin event doang . pikirin sistem players sekarang kalau solo jangan di gabung ke yang dua ataupun trio .","14 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjW-WjWrvPgvuQXtlsVidvBGgYDiK2k-yVF_7W8PU4q_g7YbpwnJ=s32-rw","Bayu Ernanda","25 Desember 2025","Makin diupdate bug sinyal semakin kedepan!, padahal sinyal wifi gw bagus make data gitu juga sering masalah dijaringan, trus kena turunin kredit skor lagi, makin males.. MASIH BELOM DIPERBAIKIN, masih begini masalahnya?? ulasan dah gw edit loh, delay bet ama lag aneh jaringan gw oke2 aj, BTW RATING DAH 3.7 NIH, suruh gua ganti jaringan?? wifi gua aman2 aja nih madalah kambuh lagiiii dan lagiii muak muak","269 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIe78DIDek7bI-ZRmhEboe7snu_pUZc9hL0zt4115HnZyn84Q=s32-rw-mo","Anriansyah Idris","24 Desember 2025","Banyak bot game rusak keseringan dikasi orang tdk tau main dan jaringan sering lag tiba2 kalau ketemu musuh padahal jaringan bagus sekali para banget ni monton masah susah sekali masuk dalam game parah banget, masuk di game lain lancar tolong perbaiki lagi aplikasi nya nya!","28 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJzOFs0Q9Pha3ANyBtd1_m74xoKG_Olb5WVqGbZ4rOxIb522Q=s32-rw-mo","Fahlan Wahyu","21 November 2025","Kebanyakan event/collab, tapi server ga pernah di benerin, dilobby aman, dicek sinyal bagus, giliran di pertandingan sinyal Jumping ga jelas, patah patah, padahal semua udah support, device support, sinyal support. Memang aneh ini game","1.569 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocK7_KjbhUswfRzPJ1SmuWPwJ-9QpT7YFUghLK4xwx5krU4W8A=s32-rw-mo","Mok Kom","26 Desember 2025","game yang sangat bagus, karena season lalu saya bisa mencapai legend dalam waktu dua hari tapi sekarang sudah empat hari saya stuck epik empat kadang dapet mm jungler, mage exp, dsb tapi menurutku itu adalah penyemangat untuk menang 😊☺️","631 orang merasa ulasan ini berguna",""
