text,sentiment
ga da respon kali keluh makin parah coba ja bayangin mo in game stak sedang yg sdh mulai main jadi selalu tinggal hingga level pemberitahuan koneksi putus sll padahal sinyal baik ja bagus hadeeehhh moonton moonton cuma manfaatin lemah yg suka main game moga kalian cpt sadar,Positif
ada atur role bagus tolong dong jangan maksa buat main role bukan role utama jungler role utama kali untun kasih exp gilir jungler selang seling dapat ga untun,Positif
kok mobile legends tambah sana banyak bug nya yah waktu lobby jaring hijau di masuk in game malah merah padahal jaring gak kenapa terus tadi pas waktu main bug masa kali aku masuk lobby keluar sendiri padahal jaring baik baik terus ada notif jaring tidak stabil padahal jaring lu baik baik gimana sih cocok sih kalo di kasih bintang satu,Positif
asli nya mau kasih bintang nanti akan baca monton knp selalu kasih tim bot rasa sulit terus temu tim susah jadi kasih lah lindung buat mvp kalah kikir,Netral
knp sih ml sekarang tuh server nya ga bagus dlu jga skrg tu sering lag pdhl sinyal hp full lot tp sinyal game merah kadang jg sinyal game hijau tp gabisa gerakin sinyal game nya hijau kuning merah gt aja trs pdhl sinyal hp bagus bgt tlong dong baik,Netral
solo player pernah ngalamin ping naik tiba tiba karakter cuma jalan lurus depan disconnect entah diri kalian sendiri temen satu team ngalamin ulah system udah script biar kalian player lebih banyak habis waktu game game bagus sayang programmer ama developer terlalu rakus licik pindah hok lebih baik jangan makan bujuk rayu skin elite gratis buat tahan digame busuk,Positif
game buruk system matchmaking game paling buruk yg pernah imbang tim tara win x selanjutny lose x lebih stuck terus putar itu tidak baik kena imbang matchmaking game akan jadi game moba matchmaking buruk yan pernah,Negatif
gimana main emel jam cuman naik bintang saran ku gameplay ingame nya baik kasih tim yg adil saya main duo sama temen kalah terus baru login udah kalah pas mau off baru menang gimana tim musuh nya rata rata glory an gilir tim aku mawi semua allah,Positif
aneh banget anjir jaring jelek terus padahal hp full di ml jelek pas draf bagus pas main jelek nya minta ampun tolong dong benerin salah nya biar makin enak main nya aneh kalo hidup jaring nya jelek kalo mati jaring nya bagus,Negatif
aplikasi jelek gak bagus sinyal buruk pas dalem game pencet ijo mending jangan download jelek developer nyaa sinyal bagus dalem game jelek sinyal udh pencet ijo abis kita hina game gak waras banyak banyak update cheat gak banned di report yg kurang cuman biji kredit skore,Negatif
gua saranin monton server lu tambahin kapasitas masa game gede telah update jaring ga stabil mulu lu gak kasi sampe player lu ngeleg akhir pindah game eh moonton lu lebih kembangin sistem difitur buat game lu bukan nambah skin collab mulu main butuh sistem fitur baik kalo skin nomor,Netral
cuma mau ngasih tau buat jaring server kadang suka ga jelas tiba ngestuck pas direlogin masih ga sedang buat akses aplikasi baik baik aja saya pribadi sangat ganggu hal bisa buat star rank saya main waktu tidak sebentar ketika ilang aja karna jaring server ga stabil,Positif
game dongo tim ga main musuh pro player server ngeleg kalo begini gimana mau banyat minat ga bakal kembang game kalo terus,Netral
good good sekarang udah mantep semua udah bilang perfek segi main visual suara balance hero sekarang udah ga bikin hero terlalu op pas awal rilis skin gratis makin banyak harga diamond jangkau mungkin sekarang kesal cuma playernya banyak joki akun tidak langsung biar player bom terlalu ngerti soal main masuk rank tinggi bagus sekarang,Positif
kurang segi apa ketidaknyamanan main juga main tanding tidak sehat sebab main rasa trauma rasa tekan saran kedepannnya sedia fitur yg lebih inisiatif anak,Netral
baik tidak nyaman ingin pilih hero atau emblem karena crash juga sering dapat ganggu ingin pasuk tanding game segera baik,Positif
gimana soal nya pas aku masuk game nya lama banget harus loh ulang trus pas draf pick lag parah mau ganti skin patah patah padahal hp lancar internet lancar cuma game nya aj g lancar trus tim nya milih janggel malah pick miya apa ga bundir gw kalo gin trus,Negatif
belakang ping sering loncat sering lag sinyal tiba ilang bar sinyal cuma dapet kadang cuma padahal match kelar coba googling buka facebook instagram lancar aja sinyal full bar g gak masalah apa pas maen ping loncat gajelas aneh,Negatif
game nya banyak orang toxic ngatain kaya gitu match making nya ga imbang kadang dapet komputer musuh nya jago waktu aku main gm musuh nya ko glory sama immo moonton kenapa dh waktu pas awal game udh nge frame gabisa apa pas aku matiin hp tetep sama aja musuh nya darah ga abis padahal main mage cheat kalo cheat ko ga deteksi si sampe males main ml udh mh banyak yg toxic,Negatif
ml sekarang banyak masalah akun kena hack utama udah lama gak login udah kirim lapor selalu jawab lapor kurang mau jelasin rinci sepesifik akun juga gak karena lapor nya batas huruf doang,Netral
tonn monton dong adain kayak nyaring jadi match tuh imbang bot sama pro sumpah ton males banget kayak gua bener bener main tim selalu dapet troll sekali dapet bagus dikit musuh kayak kelas pro player joki kan aneh kalau gtuh jadi kayak gimana gtuhhh coba deh adain sistem pasti player makin betah tambah buat orang yang troll kasih banned gak ngeprank jangan bentar kasih lebih lama mikir gtuh orang,Positif
sinyal bagus kuota full hubung ulang terus game aneh udah mah dapet tim hewan terus tambah server nya sering error game aneh,Netral
sama aja sih ga yg ubah lingkung game ga imbang system sama engine game tua ya begitu kira kira moonton anomali yg sungguh masuk akal joki dibiarin bebas ga tindak susah mau nikmat game moba yg imbang sama sekali,Netral
keluh tim pernah menang asa sedang angkat beban sangat berat apa jaring seoson kemarin semua player tidak bisa gerak jaring padahal jaring baik ms musuh makin jago myitic tim bot musuh lawan rrq sama onic jadi mohon buat game nya lebih gampang lagi ubah ticket spongebob squarepants saya jadi,Negatif
game kompetitif cukup tarik main vs andal teman satu team terkadang stabil match beda main team lawan maupun team terkadang temu team agak aneh kita bisa lapor nya ke pihak moonton wakil silvana tapi silvana sepenuh perhati tanding hanya statistik main sebut terkadang lah buat lapor salah di erti,Netral
game nya bagus cuman pas main rank solo selalu tim jelek bahak drak sistem afk banyak main nya anak kecil mungkin yaa mohon baik kalau drak sistem beri hukum berat misal gx main rank bukan cuma kredit skore sangat gx masuk akal bgtt susah bgt naik nyaa kalau tim jelek mulu main mohon baik kita main rasa kesal ada ini,Positif
jadi masalah ganti akun tulis akun platform sosial kait game tidak dapat alih silah coba padahal aku punya akun gonta ganti akhir ganti keluar lah pesan mohon segera tangan,Negatif
fiturnya kurang update buff nerf baik ikan kuisoner guna jelas mana hero mau tuju buff atau nerf developer banyak tipu segi gacha diamond jaring koneksi di baik,Positif
tiba tiba banget pas main rank game nya tiba tiba hubung terus pas coba relog ga mau masuk tanding rank nya apa coba padahal jaring aman semua fix dong moonton,Netral
maaf aq ksh bintang skrng mlbb skrng lag bgt udah d coba dgn hp ram beda kartu provider yg beda plus d bantu wifi tetep aja lag pdhl udah d ting paling rendah smuanya trutama d rank pas war apa hp mahal bgt dlu baru bs lancar maen ni game pdhl maen ni game dr awal rilis ampe skrng,Negatif
game moba sangat bagus betul bug nya main padahal sinyal hijau tidak gerak juga game selesai malah deteksi afk jadi tolong bug betul resah player lain juga bisa buat tidak main game ini,Negatif
game nya bagus buat strategi tpi bikin emosi masa jaring bagus aja tpi game nya jelek sampe main dekat wifi bikin ga mood padahal war malah ngelag tiba tiba jelek bet kalo soal jaring padahal kalo game ga ngelag terkadang kalo main dapat match yg bot lain jadi baik yah hehe,Negatif
misi min mau protes ada bug pas loading screen di fiks min biar mai tambah seru jawab plisee,Negatif
oy muntunn sinyal ijo loh ko ga gerak ngebug mulu ping loncat ape ni magsud nye kan kena bacot nya lama lama jadi sumala terusss solo ko nabrak party duo kan rank nya honor ko nabrak yang immortal glory sedang kan tim mytik bawah legend ikut,Negatif
laen bah awak barusan maen masa goldlane musuh pake spell mode rank itu sudah ngekill musuh nya early game tiba tiba error pas balik in game musuh nya ada mati laen kali bah mobile legend sekarang padahal baru main mobile legend tiba tiba jadi,Negatif
update mobile legends jadi sering lag padahal sinyal oke device agak aman kok ngelag padahal pas season kemarin kagak atas segera resah soal,Negatif
moonton baik game mu jangan asik bikin skin mulu matchmaking nya ituloh ngeselin bgt yakali gw yg solo ketemu party udah kalah lah tetep bagus sih game cuma minus aja matchmaking nya juga kalo naik glory tambahin benefit dong kayak lindung bintang gitu ga gampang turun moga game rame terus dah kapan karna game yg nemenin masa kecil gw sekarang,Positif
games nya seru cuman telah reset season jaring nya ngelag parah kalau war tiba tiba merah pas udah mati baru bagus jaring nya di baik sistem nya biar player nyaman,Negatif
muntun dong pdhl sinyal oke kuota jg tp knp waktu main ping nya merah alhasil jd afk trs pas mau login lg tulis hubung tp gk hubung samsek bikin kesel bgt jd baik,Positif
game bikin emosi tim player ngak tau main kadang main solo tetap aja situ situ aja ngak naik bintang lo streak truss jaring masalah teruss padahal pakai wifi game harus baik di tinjak lanjut moonton player solo butuh hibur pas waktu senggang bukan bikin emosi aja,Positif
game apa sih gw kasih tim dark sistem mulu padahal udah komplain ga tanggepin pantes download game tengah nya udah tres slow nanggepin nya emang gimana sih nih game padahal udah main lama tetep kasih tim semerawut kalo ga ga kompak lah developer kasih tim bagus kalo tim bagus lalu bintang tuju baru saya kasih bintang,Positif
cek akun error jaring padahal jaring bagus aja apk bagus login tapi bisa main notif jaring masalah,Netral
ping sering alami bug seson sekarang ini ya padahal belum lancar banget main di seson sekarang alami bug jaring sangat parah main ping sentuh ms langsung ngelag hero jalan sendiri di atur yang main mohon se mohon mohon nya di baik masa kelas game gede begini tidak baik masalah kecil skin banyak masa server gabisa,Negatif
gamenya gak adil dapet tim kayak sampah mulu terus kasih musuh jago terus darksystem ada gimana nih buat fixnya masa mau gin gin aja,Netral
monton napa dah tiba tiba koneksi gua putus pas in game kirain data gua abis nyata engga kirain jaring lot masuk youtube aman ajah jaring gua gua restart ulang gamenya malah nga masuk parah,Negatif
performa tim sama matchmaking bener bener ga stabil satu match dapet tim ngerti rotasi objektif komunikasi match ikut langsung balik total draft asal role tabrak makro nol pada main sendiri sendiri kaya ga pernah ajar match belum alhasil kalah bukan skill lawan karena sistem ngumpulin main timbang konsistensi main bikin alam ranked jadi capek mental naik turun ga jela,Netral
ya monton bikin ni musuh dak udah kuat kali terus event skin gratis nya di klaim jangan satu kali dong buat mode rank mudah biar milih pakai hero apa di mana ya sama kasih lah lawan mudah abis susah nian musuh nya kasih lah musuh mudah motoooooon tim nyo dark sistem semua tolong lah dark sistem tu ben aja tross kalo dah update sistem jangan lah kalo misal epic turun epic terus bikin lh msh tu dk susahhh kli,Negatif
moonton kasih gua dm mau selesai quest play store plss game nya bzgus banget kalian kalo main terus terus gua rekomend sih karna latih mampu strategi kalian jadi bukan main kalian harus pikir strategis sepet dunia nyata kalian musalnya butuh support berat yg nang kalian jugnler kumpul data arti dunia nyata aja makasih moonton baik hati,Positif
kecewa sama servernya gmn sih masa sinyal ijo lag nya kayak makin kesini bukan makin bagus malah makin kikir gak usah ngurusin skin dlu urusin dlu tuh sinyal nya biar nyaman game kikir,Negatif
min hp ku kalo mode drafpik mau gamplay sering fremdrop jadi kalo mau ganti emblem spel susah terimakasih min udah respon saya udah terima email in game,Netral
ni season jaring enak habis season jadi ngeleg gin padahal ping ijo ms diingame gak digerakin dong baik ya kali season baru datang kek gin,Positif
game buruk panjang masa ada imbang hero game banyak item cocok hero ada nerf hero lebih lebih sesuai sangat sesuai banyak hero game bagi rekan team sesuai sangat imbang fps sangat buruk update baru beri layan buruk upa informasi sesuai nerf buff hero tentu nerf buff laku item konyol,Negatif
kasih bintang satu soal nya gem sangat kecewa saya main solo knapa selalu musuh duo kadang trio lah baik lg trutama tim drak sistem,Positif
jelekk grafik dah burik losetreak mulu kasih team yg isi beban jelekkk banget dah pokok padahal aku player epik badak musuh kasih yg udah pro pokok alam aku maen game burukkkk jelekkk gak nyamannn udah dah kalo ngasih bintang aku ngasih bintang kalo suruh rate aku bakal ngasih,Negatif
